id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,yield_tpha,harvest_month,rainfall_to_temp_ratio,fertilizer_nitrogen_interaction,crop_type_Barley,crop_type_Corn,crop_type_Rice,crop_type_Soybean,crop_type_Wheat,region_Central,region_East,region_North,region_South,region_West,season_Autumn,season_Spring,season_Summer
1236,7.81,19.97,29.35,811.62,160.04,6.44,2163.7,2.11,1.07,1.38,5,6.0,10,27.653151618398635,337.6844,False,False,True,False,False,False,True,False,False,False,False,False,True
4332,8.25,21.34,10.02,172.86,210.32,4.61,2257.74,2.69,0.98,1.82,2,6.11,6,17.251497005988025,565.7608,False,False,True,False,False,False,False,False,True,False,False,False,True
4244,7.78,15.04,20.27,234.65,134.77,9.08,2694.23,0.6,0.4,1.72,2,4.95,4,11.576221016280218,80.86200000000001,True,False,False,False,False,False,False,False,False,True,True,False,False
1334,6.99,48.62,25.64,614.55,82.98,13.86,2418.07,1.2,0.83,1.94,2,5.99,5,23.968408736349453,99.57600000000001,False,False,True,False,False,False,False,False,True,False,False,False,True
2303,7.01,15.1,30.85,871.09,132.7,10.82,2861.41,1.96,1.08,1.88,5,5.4,10,28.236304700162073,260.092,False,False,True,False,False,False,False,False,True,False,False,True,False
418,6.35,38.82,11.83,1020.86,198.77,0.42,2678.42,0.57,1.46,1.75,2,7.36,4,86.29416737109045,113.29889999999999,False,True,False,False,False,False,False,True,False,False,True,False,False
2823,4.93,16.39,34.88,823.65,114.87,13.72,2045.8,1.6,0.98,1.18,3,4.21,8,23.61381880733945,183.79200000000003,False,False,False,False,True,False,False,False,False,True,False,False,True
1104,7.13,46.8,30.89,385.64,170.17,3.45,1754.79,2.79,0.22,1.93,6,5.97,7,12.484299125930722,474.7743,False,False,False,False,True,True,False,False,False,False,False,True,False
257,6.74,48.84,20.84,1015.06,254.05,3.29,2865.4,1.2,1.13,1.08,2,7.16,11,48.70729366602687,304.86,False,False,True,False,False,False,False,False,True,False,True,False,False
295,5.98,29.45,34.69,137.1,108.86,12.32,2753.25,1.2,0.84,0.77,6,5.07,3,3.9521475929662726,130.632,False,False,False,False,True,True,False,False,False,False,False,False,True
4308,8.45,38.27,20.77,845.18,107.29,4.21,2720.73,2.28,0.67,1.74,3,5.07,7,40.69234472797304,244.6212,False,False,True,False,False,False,True,False,False,False,False,False,True
2815,7.35,26.48,22.25,1106.55,153.15,10.5,1176.83,1.33,0.27,0.61,4,6.08,7,49.73258426966292,203.6895,False,False,False,True,False,False,False,False,False,True,False,False,True
2099,6.79,20.36,26.24,422.62,265.0,0.15,1726.85,0.72,1.43,1.58,4,7.64,7,16.10594512195122,190.79999999999998,False,False,False,True,False,False,False,True,False,False,True,False,False
3613,7.53,29.02,17.57,1114.64,143.68,5.78,1176.88,0.81,0.26,1.24,3,7.03,7,63.43995446784292,116.38080000000001,False,False,True,False,False,False,False,True,False,False,False,False,True
4165,8.35,32.2,23.74,1051.5,57.59,14.01,1981.34,1.18,0.23,1.12,1,3.92,12,44.29233361415333,67.9562,False,False,False,True,False,True,False,False,False,False,True,False,False
1904,6.84,17.79,28.47,691.08,264.87,7.09,2566.32,2.53,0.74,1.45,1,7.86,2,24.27397260273973,670.1211,False,False,False,False,True,True,False,False,False,False,True,False,False
1623,5.15,42.29,17.65,653.91,94.41,8.23,2620.7,1.36,1.31,1.02,6,5.72,6,37.04872521246459,128.3976,False,False,False,False,True,False,False,False,False,True,False,False,True
4210,7.44,42.87,13.85,354.25,228.42,0.11,2720.44,2.16,0.29,1.59,2,8.72,2,25.577617328519857,493.3872,True,False,False,False,False,False,False,False,False,True,False,False,True
1563,6.89,34.12,34.27,764.28,93.79,6.6,1347.4,1.63,0.53,1.74,6,6.72,10,22.30172162241027,152.8777,False,True,False,False,False,False,True,False,False,False,False,False,True
4395,6.53,30.28,30.81,510.0,79.77,13.77,2737.01,0.93,0.55,0.72,4,5.3,9,16.55306718597858,74.1861,False,False,True,False,False,False,True,False,False,False,False,False,True
4607,7.89,21.83,12.41,682.85,241.57,11.23,2554.73,1.45,1.09,0.97,2,6.83,7,55.02417405318292,350.2765,False,False,False,False,True,False,False,False,True,False,False,True,False
712,6.19,44.31,31.95,241.43,218.38,7.43,1039.75,1.19,0.67,1.85,5,7.7,4,7.556494522691706,259.87219999999996,True,False,False,False,False,False,False,False,False,True,False,True,False
2447,6.0,14.12,28.97,938.16,146.84,10.63,2660.78,0.61,0.25,1.58,3,5.51,2,32.38384535726614,89.5724,False,True,False,False,False,False,False,False,True,False,False,True,False
2566,5.61,11.76,30.03,182.92,224.98,3.14,1269.09,1.16,0.66,1.72,5,5.47,8,6.091242091242091,260.97679999999997,True,False,False,False,False,False,True,False,False,False,True,False,False
1873,6.97,23.51,14.63,336.95,297.12,14.73,2129.36,0.6,1.16,0.6,2,6.33,8,23.031442241968556,178.272,False,False,False,True,False,False,False,True,False,False,False,True,False
3663,4.77,43.1,32.59,1179.96,169.39,6.38,2250.95,1.67,1.1,0.86,3,6.04,3,36.20619822031298,282.88129999999995,False,True,False,False,False,False,False,True,False,False,False,False,True
1289,6.4,25.12,24.81,210.35,277.82,0.4,1132.21,0.89,0.87,0.52,4,6.73,4,8.478436114469972,247.25979999999998,False,False,False,True,False,False,False,True,False,False,False,False,True
449,5.9,16.23,21.24,716.71,158.08,12.19,1054.14,2.47,0.23,0.89,6,4.95,7,33.743408662900194,390.45760000000007,True,False,False,False,False,False,False,False,True,False,True,False,False
3801,5.59,19.6,11.87,1088.1,278.95,12.15,2759.21,1.62,0.44,1.42,5,8.35,4,91.66807076663858,451.899,False,False,False,False,True,False,False,False,False,True,True,False,False
2405,6.27,16.79,19.04,594.71,75.71,1.92,2046.51,2.25,1.17,1.76,2,5.46,4,31.23476890756303,170.3475,False,False,False,True,False,False,True,False,False,False,False,False,True
958,8.39,22.01,24.26,649.41,203.37,9.21,2158.81,1.86,0.72,1.58,5,8.33,4,26.768755152514423,378.26820000000004,True,False,False,False,False,False,False,True,False,False,False,False,True
4278,5.0,48.0,13.1,403.8,138.92,10.09,1022.41,2.34,0.57,0.8,5,5.66,2,30.824427480916032,325.0728,False,False,True,False,False,False,False,True,False,False,False,False,True
654,7.05,30.21,10.27,470.75,231.89,0.43,2181.56,0.59,0.7,1.55,3,6.75,9,45.83739045764362,136.81509999999997,False,False,True,False,False,False,False,False,True,False,False,True,False
3576,7.56,36.97,24.95,168.94,233.4,1.49,1099.58,1.1,1.28,1.06,2,6.84,5,6.771142284569138,256.74,False,False,False,False,True,True,False,False,False,False,False,False,True
2267,4.94,29.9,24.01,307.61,276.61,12.51,1394.07,0.82,0.75,1.35,2,7.02,5,12.811745106205747,226.8202,False,False,False,False,True,False,True,False,False,False,False,False,True
2339,7.05,31.98,26.36,903.94,215.43,1.44,1924.19,1.39,0.23,0.88,4,7.75,9,34.292109256449166,299.4477,False,False,True,False,False,False,False,False,False,True,True,False,False
4643,8.1,23.87,15.85,543.69,281.73,11.19,2795.72,1.46,1.17,0.55,2,6.77,6,34.302208201892746,411.3258,False,False,True,False,False,True,False,False,False,False,False,True,False
1815,8.39,21.77,13.97,171.37,262.37,5.86,2575.87,1.93,0.46,0.87,5,6.23,9,12.267000715819613,506.3741,False,False,False,False,True,True,False,False,False,False,False,True,False
411,5.48,21.84,19.19,672.35,235.65,7.5,1003.69,0.74,0.94,1.57,5,8.17,10,35.03647733194372,174.381,True,False,False,False,False,True,False,False,False,False,False,True,False
4597,5.12,42.35,33.4,385.3,252.56,0.99,1150.28,0.93,1.32,0.75,1,7.32,12,11.535928143712576,234.88080000000002,False,False,False,False,True,False,False,False,False,True,False,True,False
2231,6.65,48.06,26.48,275.92,79.11,12.47,2361.58,2.22,0.91,1.11,5,4.17,11,10.419939577039276,175.6242,False,False,False,False,True,False,False,True,False,False,False,True,False
4707,5.63,45.59,32.52,813.71,223.67,1.91,2306.1,0.6,0.41,0.5,4,7.57,11,25.021832718327182,134.202,False,False,False,False,True,False,False,False,False,True,False,False,True
4149,4.99,10.62,18.12,256.36,156.87,14.75,1137.78,2.77,0.96,1.65,4,4.22,6,14.147902869757175,434.5299,True,False,False,False,False,False,False,True,False,False,False,True,False
3521,6.46,12.52,26.83,283.08,198.19,2.9,1980.85,2.84,0.26,1.11,4,6.87,1,10.550875885203132,562.8596,False,False,False,False,True,True,False,False,False,False,False,False,True
2876,7.17,40.12,11.12,725.43,95.11,7.17,2961.31,1.89,0.25,0.74,6,5.97,6,65.23651079136691,179.75789999999998,True,False,False,False,False,False,False,False,False,True,True,False,False
3519,7.71,21.6,26.56,865.41,211.97,12.26,2190.15,1.52,1.07,0.69,1,7.62,1,32.5832078313253,322.19440000000003,True,False,False,False,False,False,False,False,True,False,True,False,False
3326,6.57,30.16,33.92,947.04,103.91,11.12,2934.54,1.57,1.11,0.89,2,5.17,12,27.919811320754715,163.1387,False,False,False,True,False,False,True,False,False,False,False,False,True
430,8.31,28.85,31.26,1055.24,209.79,4.65,1069.0,1.02,0.51,1.85,6,6.8,11,33.75687779910429,213.98579999999998,False,False,False,True,False,False,True,False,False,False,False,False,True
2728,4.67,33.96,21.48,615.51,265.47,4.11,1211.88,0.83,0.3,1.84,3,8.18,6,28.65502793296089,220.3401,False,False,False,False,True,False,False,False,False,True,False,True,False
1366,6.47,18.92,33.86,1013.22,166.33,5.98,2610.99,2.31,1.01,1.08,4,6.71,7,29.9238038984052,384.2223,False,False,False,False,True,False,False,False,False,True,True,False,False
4198,6.83,29.46,19.1,1183.92,294.08,0.14,1341.19,0.99,0.98,0.62,2,8.3,8,61.985340314136124,291.13919999999996,False,False,True,False,False,False,False,False,True,False,False,False,True
2661,6.28,30.53,31.29,347.08,287.31,2.44,1192.97,1.45,1.27,1.45,1,7.72,9,11.092361776925536,416.5995,False,False,True,False,False,False,True,False,False,False,True,False,False
1176,6.57,17.63,24.86,325.38,201.63,6.98,1853.39,1.81,0.95,0.96,3,7.15,8,13.08849557522124,364.9503,False,True,False,False,False,True,False,False,False,False,False,True,False
3107,5.06,10.06,26.42,949.0,230.73,7.61,1510.59,0.97,0.85,1.71,4,7.64,3,35.919757759273274,223.8081,False,False,True,False,False,False,False,False,True,False,True,False,False
1476,5.86,18.6,10.49,414.73,263.18,11.73,2981.68,2.41,0.59,1.49,2,6.4,2,39.53574833174452,634.2638000000001,False,True,False,False,False,True,False,False,False,False,False,True,False
2939,6.41,14.5,25.18,457.49,199.24,9.81,1237.06,1.73,0.72,1.78,5,7.04,8,18.16878474980143,344.6852,False,False,False,True,False,False,True,False,False,False,False,False,True
3329,8.25,42.93,10.98,888.03,167.7,7.92,1286.4,1.81,0.67,0.56,3,6.68,7,80.87704918032786,303.537,False,True,False,False,False,False,False,False,True,False,False,True,False
102,6.1,13.36,27.98,938.93,91.62,10.65,2126.59,2.74,1.06,1.41,5,5.07,5,33.55718370264474,251.03880000000004,False,False,False,True,False,False,True,False,False,False,False,False,True
4379,7.28,19.63,22.96,116.62,103.74,14.58,1595.39,2.11,0.35,1.93,1,5.68,3,5.079268292682927,218.89139999999998,False,False,False,True,False,True,False,False,False,False,False,True,False
2792,4.6,38.25,25.47,334.26,102.08,9.81,2942.73,2.05,0.75,1.67,5,5.63,1,13.123674911660778,209.26399999999998,True,False,False,False,False,False,False,False,False,True,False,True,False
1263,7.42,14.52,29.49,512.56,256.28,13.34,1315.63,1.07,0.83,1.72,3,6.99,1,17.380807053238385,274.2196,False,True,False,False,False,False,False,False,False,True,False,True,False
2689,7.37,41.51,20.2,962.69,74.76,10.68,1133.71,0.61,0.59,0.93,4,3.32,12,47.65792079207921,45.6036,False,True,False,False,False,True,False,False,False,False,True,False,False
2985,7.5,47.3,18.63,696.07,251.69,4.0,1827.69,2.86,1.06,0.79,4,8.2,5,37.362855609232426,719.8334,False,False,False,True,False,False,True,False,False,False,False,True,False
3366,7.82,47.2,14.18,647.79,86.09,6.17,2139.54,2.3,1.21,1.13,2,6.67,8,45.68335684062059,198.007,False,True,False,False,False,False,False,True,False,False,False,False,True
2857,6.12,47.09,29.91,911.22,124.04,13.19,2539.57,1.63,0.78,1.49,1,4.71,3,30.4653961885657,202.1852,False,False,False,True,False,False,False,False,False,True,False,False,True
2561,7.73,32.6,16.52,905.44,286.72,13.86,1603.97,0.71,1.49,1.73,3,6.69,7,54.808716707021794,203.5712,False,False,True,False,False,False,True,False,False,False,False,False,True
3075,5.93,46.84,17.22,351.38,76.0,0.31,2600.48,2.34,0.98,1.99,3,5.35,12,20.40534262485482,177.83999999999997,False,False,True,False,False,False,True,False,False,False,False,False,True
2957,5.11,34.93,21.24,245.8,275.93,2.13,1869.17,1.83,0.68,0.79,2,7.58,1,11.572504708097929,504.9519,False,True,False,False,False,False,False,True,False,False,False,False,True
2772,7.45,20.09,26.22,786.19,174.25,3.28,2560.68,2.69,0.84,1.78,5,7.8,10,29.98436308161709,468.7325,False,False,True,False,False,True,False,False,False,False,False,True,False
1643,5.44,15.16,19.3,1171.38,194.47,1.78,2156.31,0.59,0.65,1.23,5,7.02,12,60.693264248704665,114.73729999999999,False,True,False,False,False,True,False,False,False,False,False,True,False
4018,6.85,46.2,18.63,386.92,210.45,11.16,1579.89,1.58,0.51,1.25,2,6.29,9,20.7686527106817,332.511,False,False,False,False,True,True,False,False,False,False,False,False,True
2174,4.66,49.57,10.9,605.98,172.0,2.41,2058.21,1.15,0.85,0.51,2,7.86,7,55.59449541284404,197.79999999999998,False,False,False,True,False,False,False,False,True,False,False,False,True
1580,5.09,38.71,27.01,179.96,140.62,12.35,2304.54,0.71,0.9,0.91,2,4.62,3,6.662717512032581,99.8402,False,True,False,False,False,False,True,False,False,False,True,False,False
4248,7.15,34.96,32.69,558.64,169.34,1.46,2816.06,2.97,0.42,0.98,1,6.61,6,17.089018048332825,502.93980000000005,False,False,True,False,False,True,False,False,False,False,False,True,False
3837,5.56,37.7,33.97,712.27,175.99,7.64,1194.91,2.88,1.08,1.04,1,6.73,12,20.967618486900207,506.8512,False,True,False,False,False,False,True,False,False,False,False,False,True
1356,5.51,20.28,10.51,1045.29,190.51,11.68,1848.22,2.55,0.77,0.92,2,6.27,4,99.45670789724072,485.80049999999994,False,True,False,False,False,False,False,False,False,True,True,False,False
3158,8.05,40.67,24.84,511.52,266.59,11.93,2760.27,2.4,1.42,1.87,6,6.94,2,20.59259259259259,639.8159999999999,False,True,False,False,False,True,False,False,False,False,False,False,True
2093,7.23,14.65,14.71,392.7,298.29,2.94,1148.82,1.44,0.47,0.77,1,8.05,6,26.696125084976206,429.5376,False,False,True,False,False,False,False,False,False,True,True,False,False
1779,6.01,27.99,28.66,1016.16,268.15,4.42,2566.0,1.36,1.23,1.38,2,6.93,12,35.45568736915562,364.68399999999997,False,False,True,False,False,True,False,False,False,False,False,True,False
396,6.29,22.67,11.74,986.54,263.63,5.86,1870.18,2.31,0.23,1.2,1,7.49,4,84.03236797274276,608.9853,False,False,True,False,False,False,False,True,False,False,True,False,False
3434,7.27,14.52,12.84,112.36,168.23,12.32,2915.19,2.46,1.22,1.95,1,6.6,2,8.750778816199377,413.8458,False,True,False,False,False,False,False,False,True,False,True,False,False
1064,4.9,30.61,24.06,942.17,182.96,0.43,2748.8,1.25,0.96,1.84,6,7.3,10,39.15918536990856,228.70000000000002,False,False,False,True,False,False,True,False,False,False,False,False,True
2213,7.43,26.86,32.44,593.82,256.88,4.0,1785.02,0.65,0.68,0.67,3,8.25,1,18.305178791615294,166.972,False,False,False,False,True,True,False,False,False,False,False,True,False
3804,6.63,48.83,23.79,678.83,136.38,6.35,1109.69,1.71,1.34,0.6,4,5.6,6,28.534258091635145,233.2098,False,True,False,False,False,True,False,False,False,False,False,False,True
818,7.26,29.71,10.03,1012.07,201.5,11.22,2260.99,0.88,0.34,1.84,2,6.49,6,100.90428713858425,177.32,False,False,True,False,False,False,True,False,False,False,False,True,False
4203,7.58,45.12,18.18,924.45,129.94,13.92,2349.36,1.12,0.79,0.87,2,5.58,3,50.849834983498354,145.5328,False,False,False,False,True,False,True,False,False,False,False,True,False
1552,7.37,14.92,34.27,996.17,205.18,5.2,1947.01,2.7,0.56,1.21,2,5.97,8,29.06828129559381,553.9860000000001,False,False,False,True,False,False,False,False,True,False,False,False,True
2910,7.3,15.45,26.14,861.82,197.98,10.63,2620.03,1.62,0.64,1.7,6,6.9,10,32.969395562356546,320.7276,True,False,False,False,False,False,False,False,False,True,False,True,False
816,8.41,43.65,23.94,296.12,289.38,2.97,2042.38,2.86,1.02,1.16,6,8.43,9,12.369256474519633,827.6268,False,False,False,False,True,False,False,True,False,False,False,True,False
1572,8.1,49.4,10.89,910.68,75.12,4.44,1953.91,0.9,0.33,0.72,4,5.07,12,83.62534435261708,67.608,True,False,False,False,False,False,True,False,False,False,True,False,False
4145,5.08,33.75,10.24,187.82,164.28,1.19,1682.7,2.67,0.93,1.61,2,7.35,7,18.341796875,438.6276,False,False,True,False,False,True,False,False,False,False,True,False,False
4119,5.81,42.52,10.82,793.46,99.51,7.37,1075.38,2.16,0.86,0.64,6,6.29,6,73.33271719038817,214.94160000000002,True,False,False,False,False,False,False,False,True,False,False,False,True
381,7.67,13.19,34.09,329.17,70.14,2.9,2776.93,2.27,1.21,1.2,3,4.88,6,9.655910824288647,159.2178,False,False,False,False,True,False,False,False,False,True,False,False,True
3549,7.19,49.88,22.19,383.61,299.88,5.03,2984.82,0.87,0.25,1.5,1,7.27,11,17.28751689950428,260.8956,False,False,False,False,True,False,True,False,False,False,False,True,False
3174,5.59,29.01,27.94,937.07,255.14,7.29,1972.44,1.77,1.21,1.58,4,7.05,12,33.5386542591267,451.5978,False,True,False,False,False,False,True,False,False,False,False,True,False
3264,5.09,23.15,27.56,163.06,177.63,8.96,1272.16,0.75,1.34,0.88,1,6.78,8,5.916545718432511,133.2225,False,False,False,True,False,False,False,True,False,False,False,False,True
4211,8.37,47.95,18.15,987.54,119.58,14.05,1075.26,2.77,0.91,0.81,5,5.88,7,54.4099173553719,331.2366,True,False,False,False,False,False,False,True,False,False,False,True,False
3720,4.91,35.81,32.01,1119.67,210.41,6.88,2424.65,2.56,0.38,1.72,3,6.92,8,34.97875663855046,538.6496,False,False,False,True,False,True,False,False,False,False,False,False,True
2186,4.76,25.32,15.8,816.75,111.27,12.49,2018.9,2.1,0.95,0.94,4,5.06,8,51.69303797468354,233.667,False,True,False,False,False,False,False,False,True,False,True,False,False
864,6.44,24.01,25.26,768.61,299.9,6.25,1953.65,2.85,0.62,1.97,2,7.32,2,30.427949326999208,854.7149999999999,True,False,False,False,False,True,False,False,False,False,True,False,False
2817,6.97,42.5,22.09,773.93,106.89,2.29,2532.49,1.37,1.33,1.56,2,6.43,8,35.03531009506564,146.4393,True,False,False,False,False,False,False,True,False,False,False,True,False
4497,4.63,15.16,22.92,938.66,190.28,1.71,2302.88,1.63,0.69,1.68,6,6.78,8,40.95375218150087,310.15639999999996,False,False,False,False,True,False,False,False,True,False,False,False,True
554,6.59,45.25,32.28,825.43,231.88,14.76,2890.6,1.98,0.86,1.84,3,6.38,3,25.570941759603468,459.12239999999997,False,False,True,False,False,False,False,True,False,False,True,False,False
1159,8.38,38.37,14.84,1183.61,237.44,10.1,1630.19,2.05,0.42,1.52,1,6.79,6,79.75808625336927,486.75199999999995,False,False,False,False,True,False,False,False,True,False,False,False,True
