id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,yield_tpha
193,6.59,23.78,14.32,1120.99,81.36,7.47,2042.75,0.71,0.51,0.58,4,Corn,West,Summer,2021-07-03,F0390,5.65
194,7.81,48.69,14.43,1122.67,230.95,12.09,1688.49,1.83,1.39,1.63,2,Barley,West,Autumn,2021-08-23,F0241,7.31
195,7.69,16.37,12.29,529.53,252.2,0.32,1509.34,0.95,0.65,1.54,3,Wheat,East,Spring,2021-10-31,F0454,6.77
196,8.21,39.67,29.0,1104.92,195.1,2.46,2700.99,2.52,0.21,1.32,6,Barley,West,Autumn,2021-02-15,F0326,6.45
197,4.98,35.87,34.01,664.73,166.16,9.09,1871.54,1.0,0.57,1.93,1,Rice,East,Autumn,2021-09-12,F0193,6.31
198,5.99,32.73,13.2,1189.8,261.08,5.93,1066.07,2.83,1.02,1.0,1,Wheat,South,Autumn,2021-08-11,F0320,8.78
199,5.46,28.81,28.25,772.05,124.62,3.57,1538.45,1.67,1.0,1.98,3,Corn,South,Autumn,2021-08-30,F0204,6.46
200,5.59,43.41,10.03,310.07,59.93,5.64,1144.29,2.72,1.24,0.74,4,Barley,North,Summer,2021-02-12,F0117,4.42
201,5.78,30.21,19.55,978.14,166.46,13.34,2486.77,1.02,1.29,0.95,4,Barley,East,Spring,2021-10-29,F0305,6.12
202,7.01,21.95,32.86,680.88,210.05,4.66,2608.53,1.04,1.02,1.63,4,Soybean,South,Autumn,2021-03-06,F0104,6.46
203,8.07,21.52,25.77,376.11,211.11,4.6,1552.63,1.4,0.96,1.34,5,Barley,East,Summer,2021-10-24,F0143,7.22
204,5.69,33.57,10.04,689.07,212.03,10.13,2720.9,2.22,0.4,0.87,6,Barley,South,Summer,2021-08-12,F0213,6.13
205,5.65,31.29,27.37,794.86,170.27,9.55,1890.2,0.77,0.41,0.73,2,Barley,West,Spring,2021-02-01,F0325,6.94
206,4.72,41.45,34.26,1146.25,197.04,9.38,1993.13,1.58,0.93,1.05,2,Barley,Central,Summer,2021-12-08,F0014,6.99
207,6.93,28.57,11.32,564.55,297.94,7.07,1385.92,0.59,1.33,1.24,2,Soybean,West,Spring,2021-05-18,F0018,7.22
208,6.39,21.01,25.61,1173.7,76.57,3.12,1944.85,1.46,0.89,0.88,5,Rice,East,Spring,2021-09-22,F0473,6.28
209,4.58,28.6,11.37,127.32,260.7,4.26,1389.23,2.8,0.23,1.55,1,Barley,North,Autumn,2021-04-18,F0464,5.92
210,4.62,40.43,34.23,1080.21,156.48,8.0,1862.15,2.33,0.59,1.69,6,Barley,East,Spring,2021-09-02,F0267,5.11
211,8.17,48.31,21.0,656.42,218.01,12.73,2606.52,1.3,0.83,0.88,3,Rice,North,Autumn,2021-08-20,F0126,7.43
212,7.03,21.41,19.88,956.4,93.56,6.47,1173.49,2.24,1.39,0.64,3,Barley,West,Spring,2021-12-21,F0391,5.39
213,6.99,20.51,23.94,631.82,210.51,13.76,2576.12,1.21,1.06,1.09,1,Wheat,Central,Autumn,2021-07-06,F0283,6.74
214,7.9,16.06,18.21,871.93,282.74,3.69,2203.61,2.88,1.1,1.06,1,Barley,East,Summer,2021-03-22,F0194,7.16
215,6.28,47.62,10.1,1014.31,102.79,4.23,1551.26,2.1,1.3,0.67,1,Soybean,South,Summer,2021-07-08,F0045,5.61
216,4.63,47.94,17.29,1061.45,120.05,6.31,2713.45,2.34,0.52,1.14,2,Corn,Central,Autumn,2021-09-08,F0430,7.1
217,6.82,46.32,23.05,610.34,238.27,11.49,1266.03,0.55,1.05,0.94,5,Corn,West,Spring,2021-07-12,F0240,6.96
218,6.47,39.58,28.91,225.12,148.12,11.5,2902.97,2.92,0.37,0.76,6,Soybean,West,Summer,2021-04-16,F0152,4.82
219,4.59,35.52,23.23,185.75,216.25,7.36,1993.05,2.86,1.44,1.5,4,Rice,Central,Autumn,2021-09-11,F0354,7.23
220,8.14,16.43,21.33,167.21,182.99,4.91,1204.68,0.84,1.13,0.85,6,Soybean,West,Autumn,2021-02-21,F0365,5.7
221,7.38,14.41,30.72,462.6,68.71,14.45,1645.78,1.14,1.17,0.62,4,Rice,West,Spring,2021-07-25,F0113,4.7
222,8.37,14.6,14.24,1165.63,98.7,11.79,1699.07,2.35,1.03,1.12,4,Barley,South,Spring,2021-09-21,F0448,5.27
223,7.8,38.87,16.59,1098.26,168.79,2.76,2248.16,2.9,0.79,0.66,5,Soybean,Central,Spring,2021-05-09,F0469,7.29
224,4.74,24.78,20.28,1084.66,181.29,10.58,1474.27,0.57,0.75,1.66,1,Rice,South,Autumn,2021-07-16,F0446,6.94
225,8.31,38.39,31.45,333.4,283.93,13.08,2187.16,2.32,0.28,1.17,3,Corn,North,Spring,2021-02-23,F0019,6.93
226,4.55,34.34,20.37,154.83,146.78,6.4,1590.26,2.24,0.29,1.01,4,Rice,West,Spring,2021-01-26,F0018,6.34
227,6.16,28.54,12.37,1078.56,202.63,2.57,1573.17,2.98,0.61,1.29,2,Rice,East,Spring,2021-01-03,F0142,6.67
228,5.35,35.66,16.94,686.54,165.71,1.97,1006.16,0.62,0.21,0.85,6,Soybean,South,Spring,2021-07-27,F0026,6.48
229,6.18,45.8,20.97,425.44,198.49,10.27,1330.58,1.06,1.27,1.79,2,Barley,East,Autumn,2021-04-11,F0237,6.08
230,5.26,29.06,28.26,762.88,91.34,2.41,2196.78,1.42,1.48,1.83,2,Corn,North,Spring,2021-10-03,F0388,5.52
231,5.43,27.3,31.56,590.4,98.3,6.02,2442.07,2.38,0.72,1.54,3,Corn,East,Spring,2021-01-11,F0179,6.21
232,5.0,19.23,27.8,376.44,185.68,14.26,2274.94,2.02,1.11,1.93,5,Rice,West,Summer,2021-01-28,F0294,5.87
233,5.38,41.45,11.45,581.95,112.06,11.18,2885.31,0.86,0.44,1.16,3,Corn,South,Spring,2021-02-06,F0137,4.97
234,6.14,22.6,24.43,313.5,270.9,12.48,1209.42,2.37,0.23,1.92,6,Wheat,Central,Spring,2021-02-02,F0357,7.61
235,5.19,23.83,11.8,483.23,57.32,4.66,1332.98,1.54,1.37,1.45,5,Soybean,Central,Spring,2021-04-20,F0301,4.64
236,6.21,38.76,24.7,1043.54,134.99,12.44,2537.25,0.89,0.93,0.58,1,Barley,North,Summer,2021-07-04,F0383,6.43
237,8.16,22.97,14.66,560.46,107.16,9.23,2091.6,0.67,0.85,1.26,2,Corn,West,Summer,2021-08-25,F0452,5.53
238,7.39,14.03,18.45,1043.89,208.14,6.16,2033.37,2.86,0.92,1.68,4,Rice,South,Spring,2021-07-02,F0314,8.14
239,7.63,23.95,14.19,109.97,294.66,7.5,2515.94,0.63,1.13,1.71,3,Wheat,East,Autumn,2021-08-17,F0358,7.13
240,6.97,37.77,19.21,438.94,252.39,11.68,2011.96,2.03,0.97,0.87,5,Corn,South,Spring,2021-11-06,F0240,6.85
241,8.09,10.15,31.85,735.6,189.72,0.34,2571.14,2.28,0.71,0.89,2,Soybean,North,Spring,2021-07-11,F0046,6.71
242,4.76,38.81,10.91,265.97,62.34,5.4,1936.79,1.38,0.66,1.99,6,Corn,East,Summer,2021-09-28,F0131,5.33
243,6.52,14.97,31.55,518.84,139.24,14.04,2085.01,2.94,1.05,1.7,3,Corn,South,Spring,2021-09-10,F0207,5.15
244,6.48,39.68,14.66,686.17,240.5,13.78,2911.32,1.55,1.42,1.68,6,Corn,South,Summer,2021-07-23,F0251,7.21
245,6.23,44.86,30.8,884.49,233.11,5.22,2776.59,0.71,0.77,1.46,2,Rice,Central,Spring,2021-04-02,F0443,6.31
246,7.87,21.61,20.18,703.6,129.09,13.75,2477.55,1.85,1.11,1.49,2,Rice,North,Summer,2021-09-14,F0132,5.7
247,5.21,14.85,21.38,1070.36,267.39,11.33,2631.13,2.42,0.48,1.8,4,Barley,Central,Autumn,2021-12-04,F0375,6.47
248,5.12,36.37,28.76,1136.85,224.37,4.27,2156.43,2.92,0.3,1.98,6,Wheat,South,Summer,2021-08-11,F0304,8.01
249,7.73,30.18,22.65,1179.55,154.6,6.92,1819.49,2.78,0.8,1.34,3,Barley,South,Summer,2021-06-01,F0354,6.56
250,6.29,27.93,26.23,1175.68,69.53,11.63,1796.46,1.37,0.85,1.72,6,Wheat,North,Summer,2021-03-03,F0446,5.32
251,7.87,10.6,29.44,581.1,240.07,3.61,2769.91,2.16,0.24,0.51,4,Rice,North,Summer,2021-10-17,F0476,5.92
252,5.43,31.1,22.07,234.42,142.63,6.53,1053.11,1.54,0.48,1.56,2,Corn,East,Spring,2021-02-08,F0124,5.58
253,5.75,39.7,25.15,998.22,158.31,10.31,1160.1,0.53,1.36,1.54,3,Wheat,Central,Spring,2021-10-02,F0151,5.4
254,5.31,34.38,21.39,594.85,152.41,12.55,2395.43,2.35,1.26,1.41,4,Rice,East,Spring,2021-09-07,F0100,5.79
255,7.14,31.83,13.51,957.74,88.11,9.9,1258.68,1.98,0.52,1.04,2,Barley,North,Spring,2021-08-12,F0161,6.14
256,6.92,12.89,34.58,217.7,101.05,9.09,1962.83,1.91,1.48,1.87,5,Soybean,Central,Autumn,2021-12-21,F0301,5.39
257,6.74,48.84,20.84,1015.06,254.05,3.29,2865.4,1.2,1.13,1.08,2,Rice,South,Autumn,2021-11-07,F0212,7.16
258,4.87,18.18,28.08,1100.6,59.78,4.88,1427.51,2.09,0.66,1.02,6,Barley,North,Autumn,2021-02-16,F0027,5.14
259,4.68,19.72,18.56,527.25,202.96,9.63,1506.51,2.01,1.35,1.79,4,Corn,East,Summer,2021-02-07,F0004,7.14
260,4.69,31.45,29.67,312.48,77.23,7.82,2351.66,1.23,1.35,1.53,6,Soybean,North,Autumn,2021-07-20,F0293,5.38
261,4.56,31.52,32.06,500.22,243.94,3.78,1494.37,1.27,0.23,0.82,5,Barley,East,Spring,2021-05-01,F0374,7.15
262,5.21,46.74,20.44,1068.08,243.14,1.6,2568.49,0.86,1.49,0.88,5,Wheat,East,Spring,2021-09-21,F0425,7.09
263,7.45,31.65,29.35,566.04,174.75,10.75,2897.6,2.07,0.28,1.1,4,Soybean,East,Autumn,2021-03-01,F0364,5.74
264,5.01,37.42,31.76,987.85,122.75,11.38,2062.09,0.78,1.12,0.61,5,Rice,East,Summer,2021-08-04,F0354,5.14
265,8.14,49.14,31.39,519.77,218.37,9.19,2831.54,1.55,1.23,0.86,6,Wheat,South,Autumn,2021-01-18,F0223,6.38
266,4.54,18.4,26.75,1180.72,124.0,0.96,1638.31,2.32,0.55,0.63,1,Wheat,East,Summer,2021-09-21,F0033,5.46
267,7.04,12.09,17.77,599.69,281.41,3.8,1445.69,1.28,1.05,0.64,1,Rice,Central,Summer,2021-06-18,F0170,7.0
268,7.76,18.94,18.18,1048.16,60.9,1.18,1175.51,1.66,0.82,1.38,5,Corn,East,Spring,2021-06-28,F0365,4.76
269,4.77,37.12,12.14,324.09,98.33,7.17,1443.25,1.69,1.45,0.91,3,Wheat,Central,Spring,2021-09-10,F0303,4.01
270,4.65,25.58,20.26,595.76,90.53,5.98,2765.37,0.72,0.58,1.34,5,Corn,Central,Autumn,2021-04-05,F0362,4.75
271,5.53,10.88,11.82,414.7,144.45,9.35,2624.81,0.78,0.58,1.25,5,Barley,South,Autumn,2021-03-24,F0340,5.17
272,8.16,24.9,10.8,480.9,229.26,1.67,2642.3,1.82,0.79,0.54,5,Wheat,East,Autumn,2021-04-16,F0021,6.37
273,5.49,19.07,23.21,1026.16,247.84,0.3,2453.62,0.9,1.31,0.75,6,Wheat,West,Summer,2021-03-27,F0255,7.95
274,7.19,47.68,23.39,740.99,55.65,8.19,1705.47,1.81,1.37,1.48,4,Barley,West,Spring,2021-07-18,F0132,4.42
275,6.72,10.36,17.84,464.1,215.2,7.52,1735.55,1.88,0.55,1.52,6,Corn,East,Summer,2021-06-26,F0030,5.4
276,8.18,11.68,20.87,546.16,148.16,8.18,2676.69,0.66,1.4,0.97,5,Barley,West,Autumn,2021-08-31,F0380,6.27
277,5.7,43.81,13.36,918.14,238.85,6.16,2605.28,2.67,1.25,1.56,4,Barley,Central,Autumn,2021-02-13,F0313,7.63
278,6.66,43.24,11.03,211.94,208.62,10.57,1765.42,2.76,1.25,0.8,5,Corn,Central,Spring,2021-03-30,F0123,6.93
279,7.56,20.84,24.55,1052.72,160.63,12.02,2661.01,2.68,0.79,1.27,3,Soybean,North,Autumn,2021-01-02,F0322,6.46
280,5.95,22.82,10.2,935.08,155.46,3.05,1987.64,1.02,0.85,1.95,2,Barley,South,Spring,2021-09-04,F0307,7.05
281,6.22,32.09,16.64,492.77,281.99,0.71,2838.39,2.64,1.14,1.55,5,Rice,East,Autumn,2021-11-11,F0012,9.11
282,7.62,18.8,18.86,1153.4,91.95,1.01,1238.36,2.11,1.46,1.72,6,Corn,Central,Autumn,2021-08-09,F0308,6.95
283,4.73,20.08,14.01,619.06,185.7,8.65,2948.97,0.96,0.84,1.22,3,Barley,North,Autumn,2021-08-18,F0058,5.43
284,8.01,19.92,24.04,196.64,222.6,13.83,1460.02,2.68,0.75,0.61,6,Rice,West,Autumn,2021-11-18,F0247,5.49
285,4.75,32.4,16.41,553.25,89.85,2.89,1082.95,2.28,0.78,1.1,1,Soybean,South,Spring,2021-03-06,F0267,5.3
286,4.55,22.8,32.18,225.14,79.77,1.87,2186.66,0.67,0.7,0.85,4,Wheat,South,Autumn,2021-01-19,F0037,4.86
287,5.9,20.73,16.68,512.44,231.28,10.51,1050.32,1.7,1.46,1.35,5,Barley,South,Spring,2021-10-04,F0302,6.6
288,6.68,10.71,18.03,999.9,60.17,8.6,2167.79,2.88,0.91,1.3,4,Wheat,East,Spring,2021-12-30,F0071,5.1
289,6.94,20.96,14.73,198.47,154.72,9.44,1261.81,1.96,0.93,1.67,3,Barley,South,Summer,2021-01-23,F0346,5.71
290,5.59,32.74,29.76,630.3,152.73,13.57,1817.26,0.65,0.74,1.16,5,Soybean,South,Summer,2021-03-27,F0064,5.39
291,5.73,18.43,18.38,587.74,104.38,0.14,1905.18,2.71,0.6,1.4,3,Wheat,South,Spring,2021-01-05,F0102,5.99
292,7.36,29.01,16.97,320.82,55.38,2.48,2147.63,1.83,0.27,1.33,5,Corn,South,Summer,2021-09-01,F0083,4.92
293,6.23,15.26,29.6,928.4,126.88,13.57,2335.94,1.27,1.05,0.86,6,Corn,Central,Autumn,2021-07-11,F0335,5.95
294,6.14,37.92,11.88,315.94,199.53,1.79,2757.66,2.76,0.94,0.77,2,Corn,West,Summer,2021-07-10,F0176,6.47
295,5.98,29.45,34.69,137.1,108.86,12.32,2753.25,1.2,0.84,0.77,6,Wheat,Central,Summer,2021-03-28,F0461,5.07
296,8.25,17.56,12.16,630.48,161.27,9.46,1383.46,2.09,1.16,0.82,3,Wheat,Central,Spring,2021-03-08,F0411,6.64
297,4.59,38.24,12.79,949.55,179.02,0.36,2463.89,1.05,0.26,1.6,6,Soybean,East,Summer,2021-06-15,F0009,5.83
298,6.13,47.06,14.22,1168.46,120.64,3.78,2839.22,1.7,1.13,1.68,1,Barley,North,Spring,2021-06-20,F0493,6.64
299,7.51,40.48,32.9,1104.0,138.82,5.66,2119.79,2.72,0.78,1.2,6,Corn,Central,Summer,2021-05-27,F0433,6.74
300,5.5,36.29,34.72,342.67,276.35,10.61,1096.69,2.5,1.06,1.13,2,Barley,West,Autumn,2021-08-02,F0048,7.34
301,6.9,20.0,18.62,1089.3,176.59,2.55,1870.73,2.79,0.46,1.71,1,Wheat,West,Autumn,2021-07-31,F0010,7.31
302,5.47,46.5,15.79,1029.03,222.23,12.73,1484.75,2.6,1.31,0.73,3,Barley,East,Summer,2021-12-23,F0001,8.12
303,4.99,47.23,28.7,405.75,99.14,12.33,1850.3,0.69,0.34,1.97,2,Rice,North,Summer,2021-06-17,F0460,4.32
304,7.21,28.18,23.24,563.98,185.33,9.69,2764.73,2.17,0.33,1.92,5,Soybean,Central,Summer,2021-05-19,F0096,7.01
305,7.0,46.24,26.32,494.71,238.96,7.84,1252.61,2.87,0.47,1.2,4,Soybean,North,Spring,2021-12-15,F0461,7.62
306,6.46,40.31,23.38,638.88,50.82,9.35,1052.21,1.5,0.23,1.96,3,Rice,Central,Spring,2021-07-03,F0281,4.63
307,5.97,15.75,14.64,503.84,220.06,2.23,2536.02,0.79,1.03,1.35,3,Barley,East,Summer,2021-06-20,F0054,7.56
308,7.5,44.35,21.78,622.78,63.45,7.36,1121.34,0.7,0.57,1.91,2,Wheat,South,Autumn,2021-05-31,F0070,4.06
309,6.0,46.14,16.75,196.54,163.12,6.81,1914.53,2.81,0.88,0.97,1,Rice,Central,Autumn,2021-05-02,F0296,5.34
310,5.15,17.45,19.83,878.31,53.47,10.19,1234.05,0.75,0.51,0.74,1,Barley,East,Autumn,2021-02-23,F0217,3.61
311,4.72,35.07,30.22,1129.12,196.35,5.01,2319.2,0.9,1.42,1.92,5,Rice,East,Summer,2021-01-31,F0497,6.44
312,5.32,26.97,13.04,725.2,58.33,12.63,1930.13,0.64,0.26,0.76,3,Rice,East,Autumn,2021-09-16,F0342,3.93
313,7.78,15.68,28.79,605.9,155.79,6.19,2854.73,1.35,0.93,1.01,5,Soybean,South,Summer,2021-03-08,F0348,5.45
314,7.54,17.05,21.81,624.75,213.54,11.4,1252.72,0.99,1.06,1.99,5,Rice,North,Autumn,2021-06-09,F0428,6.38
315,8.28,26.35,23.41,705.45,199.11,10.72,2030.89,0.74,1.48,1.62,4,Soybean,East,Summer,2021-05-28,F0481,5.81
316,6.39,25.05,22.41,503.49,132.27,14.29,2171.01,0.87,1.48,1.01,6,Corn,East,Spring,2021-03-25,F0267,5.92
317,6.91,26.54,13.42,398.22,219.04,4.1,1138.2,0.61,0.86,1.72,4,Rice,South,Spring,2021-05-02,F0405,5.8
318,4.85,12.82,14.29,1122.17,280.22,10.31,2693.81,1.59,0.4,0.76,2,Wheat,East,Summer,2021-12-03,F0122,8.31
319,6.05,46.18,28.91,1111.89,118.64,9.33,2197.85,2.15,1.45,1.65,5,Barley,Central,Summer,2021-04-22,F0151,5.12
320,7.86,34.95,14.35,696.53,88.54,0.08,2593.94,0.7,1.02,1.46,4,Barley,North,Spring,2021-11-12,F0163,4.48
321,5.2,13.94,24.02,535.33,247.63,6.66,2737.5,1.05,1.46,0.62,5,Corn,North,Summer,2021-11-03,F0091,7.08
322,6.1,24.61,12.47,490.17,212.22,14.73,1374.55,1.02,1.37,1.85,4,Corn,East,Autumn,2021-10-18,F0261,6.98
323,7.4,25.29,32.76,561.66,182.56,11.82,2929.39,1.43,0.72,1.01,5,Soybean,North,Spring,2021-05-01,F0345,6.97
324,5.25,29.62,13.07,791.49,267.28,2.07,2080.26,1.29,0.93,1.28,2,Rice,South,Spring,2021-05-21,F0172,7.25
325,6.77,14.25,23.73,982.78,244.8,14.51,1354.94,0.75,0.66,0.61,4,Soybean,West,Autumn,2021-07-05,F0398,6.39
326,7.59,47.97,21.59,1013.87,291.86,1.77,2111.89,0.65,0.85,1.6,5,Rice,East,Autumn,2021-12-27,F0087,7.85
327,8.17,35.0,21.97,1168.64,246.0,9.43,1321.04,1.0,0.87,0.7,3,Wheat,South,Autumn,2021-07-03,F0023,6.19
328,7.98,46.55,25.84,706.54,89.77,6.15,1294.18,0.7,0.49,1.02,2,Barley,South,Summer,2021-01-24,F0484,6.25
329,4.7,15.72,32.4,1083.5,199.66,6.96,1457.18,2.63,0.52,1.38,3,Barley,East,Spring,2021-10-19,F0028,6.96
330,8.37,38.71,24.86,206.79,276.9,0.24,2888.69,1.39,0.59,1.13,3,Corn,East,Summer,2021-05-05,F0113,7.63
331,6.83,10.74,11.14,485.93,110.09,11.93,1851.71,2.29,0.73,1.83,1,Corn,South,Summer,2021-08-20,F0005,5.66
332,7.91,21.1,31.91,792.12,225.65,5.84,2186.41,1.24,0.34,1.45,5,Barley,West,Summer,2021-11-23,F0144,7.67
333,5.53,47.76,30.82,1030.56,155.56,13.58,1004.51,0.86,0.83,0.57,4,Soybean,South,Spring,2021-05-17,F0124,5.05
334,6.31,13.56,14.34,688.94,185.31,9.81,1453.02,1.54,0.8,0.77,1,Rice,Central,Summer,2021-06-08,F0125,6.0
335,8.12,25.51,33.54,277.8,272.7,12.85,1110.89,0.93,0.67,0.69,5,Corn,East,Summer,2021-06-21,F0456,6.77
336,7.26,34.31,10.48,186.79,259.01,2.66,1691.31,0.77,1.1,0.96,5,Wheat,North,Autumn,2021-04-07,F0265,6.71
337,7.49,37.48,29.09,893.95,77.76,13.41,2069.05,1.09,0.67,0.69,3,Rice,Central,Autumn,2021-08-20,F0005,3.94
338,6.5,29.57,30.2,1135.14,299.85,14.46,2086.63,1.23,0.84,0.57,2,Wheat,West,Spring,2021-06-01,F0028,6.35
339,7.08,44.67,18.34,262.5,287.9,0.3,2021.11,2.55,0.45,1.71,6,Wheat,East,Summer,2021-11-17,F0077,7.71
340,7.54,23.55,13.43,240.59,116.32,3.99,1289.48,2.67,0.71,1.62,1,Corn,Central,Autumn,2021-07-29,F0186,5.42
341,8.13,33.96,12.52,340.42,86.74,3.58,1960.57,2.54,0.75,1.29,3,Corn,West,Summer,2021-04-12,F0398,6.19
342,7.54,22.14,13.44,908.88,107.17,0.41,2689.53,1.82,0.56,0.57,6,Wheat,East,Spring,2021-11-22,F0270,5.81
343,7.39,43.85,20.84,646.45,120.83,6.28,1346.54,0.92,1.31,1.66,6,Soybean,North,Spring,2021-11-01,F0498,6.1
344,5.6,20.53,31.71,213.54,216.87,9.83,2018.31,1.68,1.16,1.68,6,Corn,North,Spring,2021-09-03,F0410,6.43
345,5.77,16.19,16.79,858.27,234.34,2.58,2890.09,0.8,0.23,1.68,2,Barley,South,Autumn,2021-08-26,F0163,8.33
346,6.41,48.17,14.23,1186.86,109.66,14.84,2699.07,2.67,1.14,0.63,1,Barley,South,Autumn,2021-05-05,F0432,5.73
347,8.22,38.61,10.57,309.1,267.61,6.36,2332.24,0.65,1.31,1.78,1,Wheat,North,Summer,2021-08-12,F0001,8.49
348,6.67,17.47,10.43,325.12,65.19,0.63,1543.23,0.94,1.47,0.52,6,Barley,East,Spring,2021-01-01,F0136,5.31
349,6.59,11.64,25.67,880.32,112.71,10.14,1832.56,1.24,0.24,1.8,6,Soybean,North,Autumn,2021-01-20,F0479,5.66
350,6.65,35.69,29.04,912.94,201.17,3.62,2098.36,2.35,1.31,1.02,3,Barley,West,Autumn,2021-12-09,F0369,7.28
351,7.96,27.3,31.61,714.12,242.37,8.7,1249.91,0.65,0.42,1.59,4,Corn,West,Spring,2021-08-08,F0441,8.53
352,4.91,48.02,32.13,232.36,175.17,12.66,2084.37,0.86,1.41,0.92,5,Rice,South,Spring,2021-01-06,F0277,5.55
353,6.02,32.27,13.03,493.36,194.43,14.55,1496.78,2.38,0.64,1.09,2,Corn,West,Summer,2021-09-15,F0140,7.04
354,4.69,37.09,32.33,995.65,293.7,9.74,1323.83,1.65,0.55,1.97,3,Rice,West,Spring,2021-04-03,F0451,6.45
355,8.25,18.0,16.91,572.75,240.51,11.03,2216.88,0.76,0.37,0.99,1,Corn,Central,Spring,2021-12-17,F0273,7.12
356,8.21,28.59,29.43,209.85,191.16,5.02,1754.04,2.3,0.55,1.1,4,Barley,East,Spring,2021-10-05,F0420,5.95
357,8.45,26.31,33.05,1109.61,104.15,9.91,2792.59,0.95,1.22,1.71,1,Wheat,Central,Summer,2021-09-09,F0088,4.96
358,7.36,18.98,19.84,478.44,145.78,2.94,1687.46,1.08,0.2,1.47,3,Barley,South,Autumn,2021-10-17,F0256,6.65
359,6.55,38.35,12.1,820.34,55.81,13.75,1349.57,0.62,0.49,0.56,6,Wheat,North,Autumn,2021-01-14,F0140,4.3
360,8.3,24.09,32.0,1163.88,124.82,3.11,1362.27,2.7,1.17,1.08,2,Wheat,North,Summer,2021-07-17,F0046,6.99
361,6.4,18.67,18.62,398.67,139.8,8.23,2184.5,2.41,0.24,1.2,5,Wheat,North,Summer,2021-10-29,F0102,5.52
362,5.31,44.56,24.11,1197.88,97.12,10.24,1741.6,1.98,0.3,1.35,4,Barley,West,Summer,2021-08-02,F0393,6.04
363,6.25,46.39,12.99,440.22,116.09,8.1,1809.1,1.06,0.91,1.36,4,Rice,Central,Summer,2021-08-24,F0307,5.35
364,4.77,10.98,28.54,1082.68,255.62,14.83,1764.21,1.59,0.25,1.66,2,Corn,South,Spring,2021-09-01,F0175,7.52
365,7.92,27.72,15.01,791.25,108.73,1.66,2739.51,1.33,0.42,1.64,2,Wheat,East,Autumn,2021-07-20,F0483,5.81
366,5.32,42.76,31.76,691.71,200.55,13.54,1940.47,0.9,0.65,0.97,6,Corn,South,Spring,2021-12-25,F0237,6.34
367,7.13,39.19,17.04,173.77,251.21,11.09,2213.65,2.97,1.07,1.05,3,Wheat,Central,Summer,2021-12-16,F0054,7.72
368,4.81,27.83,11.06,460.56,248.9,6.36,2537.19,1.86,0.91,1.24,6,Barley,Central,Spring,2021-02-01,F0253,6.7
369,4.72,27.53,19.67,298.7,56.02,4.84,1593.02,2.45,1.0,1.52,4,Barley,North,Summer,2021-05-05,F0471,3.82
370,6.44,14.44,23.34,1072.27,124.13,10.89,2266.06,2.93,1.28,0.97,2,Wheat,East,Spring,2021-11-27,F0325,5.54
371,5.7,12.63,10.77,564.33,64.04,12.62,2523.31,1.96,0.3,2.0,3,Wheat,South,Summer,2021-04-21,F0076,2.81
372,7.84,13.74,30.44,1114.02,239.02,6.86,2777.38,1.7,0.57,0.93,1,Barley,South,Summer,2021-08-17,F0460,7.53
373,5.75,18.62,18.14,802.92,248.2,6.14,1922.23,1.85,0.74,1.9,2,Rice,West,Summer,2021-04-25,F0380,8.17
374,5.06,23.51,34.41,663.2,89.19,8.15,2922.58,1.66,1.35,0.72,1,Wheat,East,Summer,2021-07-26,F0269,5.79
375,6.63,30.99,23.45,885.4,73.28,9.34,2394.73,2.67,0.85,1.49,5,Rice,South,Summer,2021-11-06,F0492,4.37
376,7.43,16.56,12.02,511.07,274.37,2.86,2759.66,1.25,0.37,1.67,2,Barley,West,Spring,2021-01-15,F0097,8.56
377,8.4,18.87,29.14,242.95,209.03,5.66,2311.05,1.54,1.28,1.44,5,Soybean,Central,Autumn,2021-10-24,F0454,7.37
378,8.16,40.65,11.42,1094.49,267.8,13.49,1764.31,1.21,0.54,1.94,5,Barley,East,Summer,2021-09-24,F0151,8.47
379,6.29,26.99,12.53,1100.51,118.97,2.0,1697.35,1.56,0.58,1.14,4,Corn,Central,Spring,2021-11-11,F0388,5.11
380,7.05,44.57,17.42,755.1,104.85,12.69,1712.58,0.63,0.25,0.77,5,Corn,West,Autumn,2021-12-07,F0412,4.39
381,7.67,13.19,34.09,329.17,70.14,2.9,2776.93,2.27,1.21,1.2,3,Wheat,West,Summer,2021-06-04,F0051,4.88
382,6.32,17.23,15.2,793.57,254.74,4.43,2042.11,2.73,0.32,1.46,2,Soybean,East,Summer,2021-11-14,F0256,8.08
383,6.27,24.65,16.36,203.58,169.41,1.77,2561.56,2.7,0.77,0.78,6,Barley,Central,Spring,2021-12-18,F0141,7.07
384,6.64,18.1,33.54,963.7,139.77,9.43,1890.68,2.45,0.73,1.96,2,Corn,South,Autumn,2021-06-11,F0361,5.03
385,6.63,32.89,31.86,402.58,89.62,14.76,2550.8,1.68,0.89,1.19,1,Corn,Central,Autumn,2021-11-02,F0217,4.83
386,8.48,22.82,12.75,766.44,77.02,7.06,2217.08,1.88,1.02,0.7,5,Corn,Central,Autumn,2021-06-30,F0295,4.96
387,7.66,25.79,26.03,463.36,201.36,3.47,2875.73,1.74,1.01,1.38,1,Soybean,Central,Spring,2021-08-13,F0466,6.77
