Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","01701","Beans, dry","2022","2022","ha","11725112","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01701","Beans, dry","2022","2022","kg/ha","730.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01701","Beans, dry","2022","2022","t","8564105.78","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01701","Beans, dry","2023","2023","ha","11354281","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01701","Beans, dry","2023","2023","kg/ha","719.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01701","Beans, dry","2023","2023","t","8168142.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01701","Beans, dry","2024","2024","ha","11713147","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","682.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01701","Beans, dry","2024","2024","t","7990946","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2015","2015","ha","386000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2015","2015","kg/ha","22240.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2015","2015","t","8585000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2016","2016","ha","394000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2016","2016","kg/ha","22350.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2016","2016","t","8806000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2017","2017","ha","395000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2017","2017","kg/ha","22296.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2017","2017","t","8807000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2018","2018","ha","399000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2018","2018","kg/ha","22649.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2018","2018","t","9037000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2019","2019","ha","400000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2019","2019","kg/ha","22817.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2019","2019","t","9127000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2020","2020","ha","401000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2020","2020","kg/ha","23122.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2020","2020","t","9272000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2021","2021","ha","412000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2021","2021","kg/ha","23203.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2021","2021","t","9560000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2022","2022","ha","423000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2022","2022","kg/ha","23227","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2022","2022","t","9825000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2023","2023","ha","433000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2023","2023","kg/ha","23207.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2023","2023","t","10049000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01212","Cabbages","2024","2024","ha","442332","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01212","Cabbages","2024","2024","kg/ha","23583.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01212","Cabbages","2024","2024","t","10431705","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2015","2015","ha","42000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2015","2015","kg/ha","20547.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2015","2015","t","863000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2016","2016","ha","45000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2016","2016","kg/ha","20777.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2016","2016","t","935000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2017","2017","ha","50000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2017","2017","kg/ha","21940","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2017","2017","t","1097000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2018","2018","ha","54000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2018","2018","kg/ha","22796.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2018","2018","t","1231000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2019","2019","ha","57000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2019","2019","kg/ha","22210.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","1266000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","61000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2020","2020","kg/ha","22426.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2020","2020","t","1368000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2021","2021","ha","75000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2021","2021","kg/ha","19706.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2021","2021","t","1478000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","68000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01229","Cantaloupes and other melons","2022","2022","kg/ha","22029.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","1498000","A","Official value",""
