Rainfall,Temperature,Humidity,Month,Year,Region
17.0,25.6,74.7,5,2015,Arunachal Pradesh
39.8,20.5,78.9,6,2015,Arunachal Pradesh
153.9,19.6,86.1,7,2015,Arunachal Pradesh
27.0,18.8,76.7,8,2015,Arunachal Pradesh
88.1,18.3,80.9,9,2015,Arunachal Pradesh
3.4,16.1,77.7,10,2015,Arunachal Pradesh
1.7,12.4,75.6,11,2015,Arunachal Pradesh
4.6,11.7,84.2,12,2015,Arunachal Pradesh
2.4,10.9,82.0,1,2016,Arunachal Pradesh
14.6,12.0,84.3,2,2016,Arunachal Pradesh
4.7,20.5,82.4,3,2016,Arunachal Pradesh
8.8,24.7,70.6,4,2016,Arunachal Pradesh
6.2,26.2,77.3,5,2016,Arunachal Pradesh
120.6,21.9,83.1,6,2016,Arunachal Pradesh
137.3,19.4,84.2,7,2016,Arunachal Pradesh
90.4,18.2,82.0,8,2016,Arunachal Pradesh
47.7,17.1,76.5,9,2016,Arunachal Pradesh
11.2,15.5,81.9,10,2016,Arunachal Pradesh
9.4,13.4,82.9,11,2016,Arunachal Pradesh
9.6,11.2,79.1,12,2016,Arunachal Pradesh
8.8,10.5,74.9,1,2017,Arunachal Pradesh
3.9,12.8,78.8,2,2017,Arunachal Pradesh
7.6,20.4,74.5,3,2017,Arunachal Pradesh
1.8,27.3,75.2,4,2017,Arunachal Pradesh
4.3,26.9,80.2,5,2017,Arunachal Pradesh
34.4,23.9,75.9,6,2017,Arunachal Pradesh
19.7,21.7,77.5,7,2017,Arunachal Pradesh
48.8,19.6,81.8,8,2017,Arunachal Pradesh
53.9,19.2,75.9,9,2017,Arunachal Pradesh
2.7,17.0,79.6,10,2017,Arunachal Pradesh
3.1,13.1,76.2,11,2017,Arunachal Pradesh
2.1,12.7,80.6,12,2017,Arunachal Pradesh
11.8,10.9,85.0,1,2018,Arunachal Pradesh
13.4,13.7,77.2,2,2018,Arunachal Pradesh
2.8,20.1,76.0,3,2018,Arunachal Pradesh
3.1,26.3,78.3,4,2018,Arunachal Pradesh
8.7,26.7,77.0,5,2018,Arunachal Pradesh
78.1,23.0,79.3,6,2018,Arunachal Pradesh
76.1,20.7,74.8,7,2018,Arunachal Pradesh
32.2,19.2,81.5,8,2018,Arunachal Pradesh
57.4,18.6,85.1,9,2018,Arunachal Pradesh
10.7,15.4,81.1,10,2018,Arunachal Pradesh
9.5,13.9,80.8,11,2018,Arunachal Pradesh
2.7,10.7,84.0,12,2018,Arunachal Pradesh
4.5,10.5,79.9,1,2019,Arunachal Pradesh
7.3,13.6,81.4,2,2019,Arunachal Pradesh
2.9,19.9,77.7,3,2019,Arunachal Pradesh
7.5,26.0,74.7,4,2019,Arunachal Pradesh
4.2,24.7,73.2,5,2019,Arunachal Pradesh
116.8,23.0,83.8,6,2019,Arunachal Pradesh
51.9,19.8,79.8,7,2019,Arunachal Pradesh
24.2,19.8,78.9,8,2019,Arunachal Pradesh
36.7,18.1,82.8,9,2019,Arunachal Pradesh
3.4,15.1,75.2,10,2019,Arunachal Pradesh
14.1,11.8,79.6,11,2019,Arunachal Pradesh
2.7,9.2,80.9,12,2019,Arunachal Pradesh
0.8,10.3,82.9,1,2020,Arunachal Pradesh
7.6,11.2,79.4,2,2020,Arunachal Pradesh
6.9,19.1,76.7,3,2020,Arunachal Pradesh
4.5,25.7,74.7,4,2020,Arunachal Pradesh
4.2,25.8,80.5,5,2020,Arunachal Pradesh
39.8,22.4,77.5,6,2020,Arunachal Pradesh
90.0,18.9,81.4,7,2020,Arunachal Pradesh
74.5,16.8,87.0,8,2020,Arunachal Pradesh
65.2,17.4,81.0,9,2020,Arunachal Pradesh
2.6,14.8,79.5,10,2020,Arunachal Pradesh
7.3,14.1,79.2,11,2020,Arunachal Pradesh
4.6,11.5,80.8,12,2020,Arunachal Pradesh
1.2,16.4,85.2,1,1997,Assam
3.2,19.4,83.0,2,1997,Assam
3.8,25.6,82.5,3,1997,Assam
3.8,28.8,76.1,4,1997,Assam
2.8,30.1,76.0,5,1997,Assam
26.8,27.4,76.6,6,1997,Assam
15.1,24.5,81.9,7,1997,Assam
82.8,23.7,83.4,8,1997,Assam
34.0,22.6,81.6,9,1997,Assam
2.6,22.4,79.4,10,1997,Assam
9.7,19.8,81.6,11,1997,Assam
5.0,16.8,81.9,12,1997,Assam
1.9,16.4,82.4,1,1998,Assam
5.7,19.7,88.3,2,1998,Assam
5.3,26.7,78.3,3,1998,Assam
5.2,30.7,75.2,4,1998,Assam
13.7,32.5,80.4,5,1998,Assam
104.2,27.0,85.7,6,1998,Assam
34.8,26.4,81.4,7,1998,Assam
167.4,25.5,81.7,8,1998,Assam
46.4,24.5,86.1,9,1998,Assam
9.6,23.2,83.1,10,1998,Assam
5.9,19.8,78.6,11,1998,Assam
3.1,16.8,84.6,12,1998,Assam
0.3,17.2,83.1,1,1999,Assam
4.8,17.3,85.2,2,1999,Assam
2.1,26.3,75.3,3,1999,Assam
6.4,29.5,77.4,4,1999,Assam
1.4,29.7,78.4,5,1999,Assam
83.4,26.7,80.6,6,1999,Assam
139.7,24.5,82.4,7,1999,Assam
129.8,23.3,85.0,8,1999,Assam
42.7,23.2,86.2,9,1999,Assam
8.6,20.8,84.0,10,1999,Assam
5.8,19.5,84.3,11,1999,Assam
3.0,17.1,85.9,12,1999,Assam
6.3,18.0,81.0,1,2000,Assam
9.4,20.2,79.1,2,2000,Assam
0.5,26.6,86.8,3,2000,Assam
5.1,30.1,73.4,4,2000,Assam
1.4,31.2,82.2,5,2000,Assam
3.5,27.8,79.7,6,2000,Assam
65.7,26.3,87.1,7,2000,Assam
279.2,24.6,85.9,8,2000,Assam
13.4,25.1,83.0,9,2000,Assam
1.4,23.0,82.2,10,2000,Assam
6.9,19.1,78.2,11,2000,Assam
4.8,19.3,83.6,12,2000,Assam
4.0,16.8,85.0,1,2001,Assam
9.5,19.4,81.3,2,2001,Assam
11.8,27.4,79.4,3,2001,Assam
2.9,29.2,79.6,4,2001,Assam
1.6,30.1,77.4,5,2001,Assam
108.1,28.6,83.4,6,2001,Assam
45.2,26.5,82.1,7,2001,Assam
48.1,24.9,78.7,8,2001,Assam
49.2,23.9,81.0,9,2001,Assam
3.0,21.7,81.2,10,2001,Assam
2.3,19.7,85.7,11,2001,Assam
2.7,17.5,89.7,12,2001,Assam
6.6,17.7,81.7,1,2002,Assam
8.9,19.5,80.1,2,2002,Assam
4.6,27.2,84.0,3,2002,Assam
15.4,30.4,78.1,4,2002,Assam
17.5,31.5,80.1,5,2002,Assam
344.3,27.6,92.9,6,2002,Assam
284.3,24.4,92.2,7,2002,Assam
129.4,25.2,84.7,8,2002,Assam
155.6,24.8,89.0,9,2002,Assam
12.2,21.8,82.3,10,2002,Assam
3.7,20.2,85.3,11,2002,Assam
6.6,19.5,80.9,12,2002,Assam
7.4,17.0,88.5,1,2003,Assam
6.3,21.8,80.0,2,2003,Assam
4.2,26.1,81.2,3,2003,Assam
4.6,28.9,85.4,4,2003,Assam
2.4,31.1,80.1,5,2003,Assam
49.2,27.4,81.3,6,2003,Assam
30.2,25.5,83.0,7,2003,Assam
64.7,25.4,84.2,8,2003,Assam
61.3,23.2,79.6,9,2003,Assam
8.0,23.8,80.1,10,2003,Assam
5.8,20.2,79.2,11,2003,Assam
7.9,18.0,82.9,12,2003,Assam
2.5,18.2,80.8,1,2004,Assam
10.3,20.9,78.7,2,2004,Assam
20.6,26.0,82.8,3,2004,Assam
2.3,30.9,76.1,4,2004,Assam
4.6,31.7,75.9,5,2004,Assam
117.3,29.9,82.3,6,2004,Assam
287.3,25.2,86.5,7,2004,Assam
257.1,27.6,83.2,8,2004,Assam
71.6,25.3,80.2,9,2004,Assam
2.8,23.8,82.2,10,2004,Assam
2.0,19.7,85.0,11,2004,Assam
3.9,17.7,81.6,12,2004,Assam
13.2,16.8,82.5,1,2005,Assam
4.9,19.5,80.8,2,2005,Assam
5.8,26.1,76.8,3,2005,Assam
10.0,31.9,72.8,4,2005,Assam
1.3,33.0,78.2,5,2005,Assam
140.6,26.8,85.3,6,2005,Assam
45.7,24.2,80.0,7,2005,Assam
78.2,24.6,78.4,8,2005,Assam
32.1,25.1,81.7,9,2005,Assam
1.7,23.0,81.3,10,2005,Assam
2.4,18.4,85.3,11,2005,Assam
1.8,19.4,81.2,12,2005,Assam
3.8,17.7,78.9,1,2006,Assam
4.1,19.9,78.8,2,2006,Assam
4.8,27.0,80.3,3,2006,Assam
2.5,31.5,76.5,4,2006,Assam
7.2,31.9,75.7,5,2006,Assam
56.4,30.4,81.8,6,2006,Assam
175.8,26.3,83.0,7,2006,Assam
76.1,25.1,90.6,8,2006,Assam
144.1,23.7,86.4,9,2006,Assam
2.3,22.9,81.3,10,2006,Assam
4.5,20.2,79.6,11,2006,Assam
4.5,18.2,82.6,12,2006,Assam
1.7,17.2,87.4,1,2007,Assam
12.4,20.2,80.4,2,2007,Assam
0.9,26.1,81.4,3,2007,Assam
5.8,30.8,77.8,4,2007,Assam
2.3,31.8,77.7,5,2007,Assam
57.2,28.9,78.8,6,2007,Assam
33.2,26.2,79.1,7,2007,Assam
68.3,24.5,82.0,8,2007,Assam
93.5,23.7,89.6,9,2007,Assam
4.9,23.8,84.0,10,2007,Assam
3.3,19.9,84.1,11,2007,Assam
3.1,16.2,85.6,12,2007,Assam
4.7,17.8,88.1,1,2008,Assam
5.5,18.6,82.8,2,2008,Assam
5.0,24.3,80.8,3,2008,Assam
3.8,30.3,78.7,4,2008,Assam
11.3,31.5,73.8,5,2008,Assam
14.9,27.4,79.4,6,2008,Assam
153.9,24.9,83.2,7,2008,Assam
50.5,24.2,84.5,8,2008,Assam
119.2,24.1,79.7,9,2008,Assam
4.2,22.7,81.2,10,2008,Assam
5.8,19.1,82.4,11,2008,Assam
12.5,18.7,78.6,12,2008,Assam
3.4,15.5,82.8,1,2009,Assam
4.3,18.6,85.3,2,2009,Assam
2.1,27.5,76.0,3,2009,Assam
11.4,29.1,75.9,4,2009,Assam
3.8,31.9,81.4,5,2009,Assam
32.8,29.9,83.4,6,2009,Assam
111.4,26.2,86.3,7,2009,Assam
76.4,25.5,82.7,8,2009,Assam
74.4,24.4,83.3,9,2009,Assam
3.2,24.1,81.0,10,2009,Assam
22.4,20.0,87.3,11,2009,Assam
5.1,18.6,81.3,12,2009,Assam
6.8,15.2,90.1,1,2010,Assam
12.1,19.8,80.4,2,2010,Assam
2.8,25.6,81.8,3,2010,Assam
6.5,31.1,75.3,4,2010,Assam
3.0,31.1,80.0,5,2010,Assam
137.8,27.6,81.7,6,2010,Assam
195.8,25.2,88.2,7,2010,Assam
40.7,25.8,80.5,8,2010,Assam
93.8,24.0,85.1,9,2010,Assam
10.4,22.8,80.4,10,2010,Assam
5.4,19.3,83.4,11,2010,Assam
7.7,17.9,82.7,12,2010,Assam
6.1,17.4,82.2,1,2011,Assam
12.5,18.8,84.7,2,2011,Assam
0.7,26.2,80.1,3,2011,Assam
2.7,29.7,72.0,4,2011,Assam
2.7,30.2,78.0,5,2011,Assam
151.5,28.1,86.9,6,2011,Assam
41.2,25.5,84.3,7,2011,Assam
222.0,24.6,90.9,8,2011,Assam
60.3,24.1,86.0,9,2011,Assam
0.6,22.9,80.6,10,2011,Assam
7.1,19.1,85.5,11,2011,Assam
11.6,14.5,86.5,12,2011,Assam
4.3,15.4,81.5,1,2012,Assam
2.9,18.7,84.3,2,2012,Assam
3.5,26.2,78.7,3,2012,Assam
18.4,29.2,73.4,4,2012,Assam
7.3,29.9,78.6,5,2012,Assam
230.2,26.8,86.0,6,2012,Assam
39.6,23.0,83.4,7,2012,Assam
139.8,24.7,89.5,8,2012,Assam
54.3,24.3,83.1,9,2012,Assam
6.4,21.0,84.6,10,2012,Assam
19.2,18.1,86.9,11,2012,Assam
3.0,16.2,83.8,12,2012,Assam
3.5,18.1,81.0,1,2013,Assam
3.8,20.2,83.5,2,2013,Assam
6.3,26.5,79.7,3,2013,Assam
3.5,29.1,76.3,4,2013,Assam
14.8,30.8,78.3,5,2013,Assam
60.8,29.4,78.5,6,2013,Assam
97.0,25.2,78.6,7,2013,Assam
105.5,25.3,78.6,8,2013,Assam
83.9,25.0,84.8,9,2013,Assam
1.2,22.8,81.7,10,2013,Assam
4.2,20.4,79.3,11,2013,Assam
2.8,18.6,78.6,12,2013,Assam
15.3,17.3,79.5,1,2014,Assam
8.0,18.8,81.1,2,2014,Assam
13.7,26.9,79.6,3,2014,Assam
1.9,28.5,74.7,4,2014,Assam
16.3,30.1,79.4,5,2014,Assam
111.6,28.4,80.3,6,2014,Assam
53.7,26.0,78.8,7,2014,Assam
108.4,24.4,82.8,8,2014,Assam
97.6,25.0,80.8,9,2014,Assam
5.3,23.4,79.8,10,2014,Assam
5.4,20.1,83.9,11,2014,Assam
1.3,16.9,88.0,12,2014,Assam
1.9,16.2,84.3,1,2015,Assam
2.3,19.3,82.1,2,2015,Assam
4.6,24.9,73.8,3,2015,Assam
14.4,31.0,72.9,4,2015,Assam
10.6,32.0,79.3,5,2015,Assam
34.2,29.7,76.2,6,2015,Assam
94.9,23.4,85.9,7,2015,Assam
166.0,24.0,83.7,8,2015,Assam
72.7,23.3,81.7,9,2015,Assam
2.5,23.0,83.1,10,2015,Assam
3.8,19.7,79.7,11,2015,Assam
1.7,16.9,80.6,12,2015,Assam
17.7,17.8,78.2,1,2016,Assam
4.4,20.4,82.5,2,2016,Assam
10.2,26.0,78.8,3,2016,Assam
1.5,30.9,77.0,4,2016,Assam
9.5,30.6,76.5,5,2016,Assam
182.4,26.6,81.9,6,2016,Assam
116.2,24.9,81.8,7,2016,Assam
114.4,24.8,86.1,8,2016,Assam
7.6,24.1,81.4,9,2016,Assam
3.2,21.6,86.1,10,2016,Assam
10.6,19.5,86.9,11,2016,Assam
4.0,16.5,86.1,12,2016,Assam
8.3,18.2,80.9,1,2017,Assam
0.3,19.7,82.8,2,2017,Assam
7.2,27.7,79.6,3,2017,Assam
2.7,30.2,78.6,4,2017,Assam
8.2,31.3,71.0,5,2017,Assam
50.7,28.9,77.6,6,2017,Assam
127.7,26.1,79.3,7,2017,Assam
23.5,25.4,79.8,8,2017,Assam
12.3,25.3,80.7,9,2017,Assam
3.7,24.0,80.8,10,2017,Assam
7.1,20.7,72.9,11,2017,Assam
5.2,18.8,84.4,12,2017,Assam
11.5,17.2,83.3,1,2018,Assam
4.2,20.6,83.1,2,2018,Assam
3.6,26.3,78.4,3,2018,Assam
7.1,30.0,77.9,4,2018,Assam
7.8,31.2,76.4,5,2018,Assam
104.6,26.8,87.0,6,2018,Assam
62.7,25.1,83.8,7,2018,Assam
64.8,26.0,82.4,8,2018,Assam
12.1,25.6,85.2,9,2018,Assam
19.0,22.1,75.9,10,2018,Assam
3.9,20.2,82.9,11,2018,Assam
27.7,18.9,87.8,12,2018,Assam
3.0,16.4,81.8,1,2019,Assam
1.1,20.3,85.4,2,2019,Assam
10.4,26.1,82.5,3,2019,Assam
1.6,31.1,77.6,4,2019,Assam
5.8,31.8,74.5,5,2019,Assam
144.8,27.3,83.2,6,2019,Assam
120.7,25.0,80.3,7,2019,Assam
86.8,26.2,82.2,8,2019,Assam
51.3,23.6,77.9,9,2019,Assam
6.5,23.7,82.8,10,2019,Assam
1.8,20.5,83.4,11,2019,Assam
7.7,19.0,79.0,12,2019,Assam
1.1,17.0,84.4,1,2020,Assam
10.0,20.7,81.3,2,2020,Assam
5.0,25.7,80.3,3,2020,Assam
3.4,31.3,78.4,4,2020,Assam
3.3,31.9,73.5,5,2020,Assam
204.9,29.2,84.3,6,2020,Assam
19.2,26.0,73.3,7,2020,Assam
113.9,24.4,85.7,8,2020,Assam
13.2,24.7,80.7,9,2020,Assam
1.4,23.3,88.1,10,2020,Assam
9.9,20.6,79.9,11,2020,Assam
9.2,17.8,85.5,12,2020,Assam
1.9,16.7,71.0,1,1997,Bihar
3.0,21.2,69.7,2,1997,Bihar
1.0,29.5,63.9,3,1997,Bihar
1.3,34.1,65.4,4,1997,Bihar
2.1,38.2,58.1,5,1997,Bihar
55.0,33.6,69.7,6,1997,Bihar
69.2,29.1,65.3,7,1997,Bihar
189.0,28.6,74.0,8,1997,Bihar
21.4,27.0,63.9,9,1997,Bihar
1.4,25.6,65.5,10,1997,Bihar
2.7,20.6,73.3,11,1997,Bihar
2.1,18.0,75.2,12,1997,Bihar
2.7,17.7,68.8,1,1998,Bihar
0.9,19.9,76.9,2,1998,Bihar
4.1,29.0,65.0,3,1998,Bihar
3.0,35.4,66.5,4,1998,Bihar
0.7,36.5,64.5,5,1998,Bihar
28.8,32.0,66.5,6,1998,Bihar
177.7,29.4,72.9,7,1998,Bihar
115.1,25.5,72.8,8,1998,Bihar
55.6,27.5,66.9,9,1998,Bihar
6.0,23.0,57.8,10,1998,Bihar
1.0,21.0,73.1,11,1998,Bihar
1.3,17.1,68.7,12,1998,Bihar
4.4,17.8,74.9,1,1999,Bihar
3.7,21.2,74.3,2,1999,Bihar
5.7,30.0,64.4,3,1999,Bihar
3.9,35.3,62.9,4,1999,Bihar
1.7,35.7,59.7,5,1999,Bihar
51.0,34.4,67.2,6,1999,Bihar
126.1,27.3,65.6,7,1999,Bihar
27.7,26.8,69.6,8,1999,Bihar
20.8,26.3,68.8,9,1999,Bihar
4.5,24.8,74.3,10,1999,Bihar
0.3,21.1,70.7,11,1999,Bihar
1.2,18.1,76.0,12,1999,Bihar
0.3,16.2,74.9,1,2000,Bihar
2.8,20.8,68.9,2,2000,Bihar
1.0,27.7,63.4,3,2000,Bihar
3.5,35.1,64.0,4,2000,Bihar
0.1,36.2,63.0,5,2000,Bihar
37.4,31.5,67.5,6,2000,Bihar
106.1,28.3,69.3,7,2000,Bihar
86.5,26.3,72.6,8,2000,Bihar
19.7,26.5,68.5,9,2000,Bihar
1.9,24.3,64.6,10,2000,Bihar
0.5,20.7,72.7,11,2000,Bihar
1.3,17.8,66.9,12,2000,Bihar
1.5,16.3,75.7,1,2001,Bihar
3.1,17.8,74.3,2,2001,Bihar
4.5,27.4,68.4,3,2001,Bihar
1.2,35.7,64.8,4,2001,Bihar
0.2,35.1,60.8,5,2001,Bihar
62.5,32.4,70.5,6,2001,Bihar
62.7,29.4,70.0,7,2001,Bihar
157.0,25.8,74.5,8,2001,Bihar
40.4,26.0,71.9,9,2001,Bihar
8.5,24.3,71.5,10,2001,Bihar
1.6,20.2,68.5,11,2001,Bihar
5.7,17.9,69.7,12,2001,Bihar
1.2,14.7,74.8,1,2002,Bihar
1.2,17.5,71.2,2,2002,Bihar
1.4,29.3,70.1,3,2002,Bihar
2.2,33.9,69.9,4,2002,Bihar
0.8,34.8,63.2,5,2002,Bihar
42.6,32.8,65.3,6,2002,Bihar
29.1,26.1,64.7,7,2002,Bihar
83.5,26.9,72.0,8,2002,Bihar
70.1,24.9,74.6,9,2002,Bihar
2.6,24.1,70.7,10,2002,Bihar
0.4,20.4,68.2,11,2002,Bihar
3.3,16.7,76.6,12,2002,Bihar
0.6,15.7,76.2,1,2003,Bihar
2.1,18.4,66.7,2,2003,Bihar
0.7,29.1,68.5,3,2003,Bihar
1.0,36.1,59.1,4,2003,Bihar
2.3,37.8,63.1,5,2003,Bihar
77.0,32.9,69.8,6,2003,Bihar
13.7,28.2,70.1,7,2003,Bihar
72.2,27.2,71.0,8,2003,Bihar
10.6,24.9,72.2,9,2003,Bihar
1.3,24.7,67.3,10,2003,Bihar
2.1,20.7,74.2,11,2003,Bihar
3.6,18.0,78.2,12,2003,Bihar
2.7,15.9,72.1,1,2004,Bihar
0.6,19.5,74.4,2,2004,Bihar
0.9,27.5,67.5,3,2004,Bihar
2.5,35.5,62.0,4,2004,Bihar
0.6,35.6,63.4,5,2004,Bihar
40.9,31.9,72.2,6,2004,Bihar
67.9,27.4,64.6,7,2004,Bihar
63.8,26.2,69.3,8,2004,Bihar
77.2,25.9,68.9,9,2004,Bihar
0.8,23.7,72.6,10,2004,Bihar
1.8,19.2,70.4,11,2004,Bihar
5.4,18.8,69.5,12,2004,Bihar
0.3,17.6,69.9,1,2005,Bihar
2.1,20.5,71.4,2,2005,Bihar
0.3,29.0,64.1,3,2005,Bihar
0.9,35.6,63.8,4,2005,Bihar
0.8,37.0,62.3,5,2005,Bihar
38.6,31.5,69.3,6,2005,Bihar
14.7,27.3,69.2,7,2005,Bihar
81.2,25.4,73.7,8,2005,Bihar
21.7,25.1,68.8,9,2005,Bihar
2.3,24.3,70.2,10,2005,Bihar
2.2,19.1,65.8,11,2005,Bihar
0.9,16.3,77.5,12,2005,Bihar
1.4,14.6,72.7,1,2006,Bihar
1.4,19.8,67.2,2,2006,Bihar
2.3,28.8,61.5,3,2006,Bihar
5.5,34.9,60.3,4,2006,Bihar
1.4,34.1,66.5,5,2006,Bihar
104.7,30.3,69.6,6,2006,Bihar
250.6,26.4,74.8,7,2006,Bihar
206.9,26.2,77.3,8,2006,Bihar
32.5,25.8,69.5,9,2006,Bihar
1.2,23.9,69.7,10,2006,Bihar
1.8,18.9,74.0,11,2006,Bihar
2.7,17.6,67.1,12,2006,Bihar
6.2,16.6,75.1,1,2007,Bihar
0.3,20.6,73.9,2,2007,Bihar
0.1,29.7,69.4,3,2007,Bihar
3.0,35.3,71.9,4,2007,Bihar
3.2,37.0,62.7,5,2007,Bihar
25.3,33.6,67.8,6,2007,Bihar
124.2,27.3,70.4,7,2007,Bihar
7.7,26.8,66.8,8,2007,Bihar
87.8,25.5,73.8,9,2007,Bihar
0.7,24.2,66.5,10,2007,Bihar
0.8,20.4,78.5,11,2007,Bihar
1.4,18.1,73.8,12,2007,Bihar
0.4,14.2,69.3,1,2008,Bihar
1.1,21.8,71.7,2,2008,Bihar
2.9,28.2,65.3,3,2008,Bihar
0.8,35.2,62.5,4,2008,Bihar
1.1,35.6,63.5,5,2008,Bihar
93.5,32.0,66.3,6,2008,Bihar
71.0,26.5,71.0,7,2008,Bihar
45.0,27.6,66.5,8,2008,Bihar
29.2,25.7,74.1,9,2008,Bihar
7.3,23.9,74.2,10,2008,Bihar
0.4,19.7,73.5,11,2008,Bihar
0.2,16.1,76.1,12,2008,Bihar
0.6,15.4,72.0,1,2009,Bihar
1.0,19.2,71.9,2,2009,Bihar
0.9,27.7,67.7,3,2009,Bihar
5.0,34.3,67.5,4,2009,Bihar
2.3,37.2,66.5,5,2009,Bihar
67.4,31.6,66.9,6,2009,Bihar
60.7,28.7,67.9,7,2009,Bihar
86.1,25.6,72.9,8,2009,Bihar
65.4,26.1,69.5,9,2009,Bihar
1.3,24.2,69.2,10,2009,Bihar
2.0,20.1,74.1,11,2009,Bihar
1.7,17.4,69.1,12,2009,Bihar
2.8,16.3,72.2,1,2010,Bihar
4.8,20.7,69.7,2,2010,Bihar
0.3,29.4,58.3,3,2010,Bihar
2.0,36.6,66.1,4,2010,Bihar
4.1,36.9,66.1,5,2010,Bihar
74.1,31.6,63.6,6,2010,Bihar
99.0,28.5,65.7,7,2010,Bihar
45.8,27.1,67.3,8,2010,Bihar
5.9,27.6,76.5,9,2010,Bihar
7.6,26.4,68.4,10,2010,Bihar
1.3,19.2,70.9,11,2010,Bihar
2.4,17.9,72.9,12,2010,Bihar
0.8,15.7,70.5,1,2011,Bihar
2.3,19.0,73.9,2,2011,Bihar
0.7,28.8,64.9,3,2011,Bihar
2.1,35.1,62.2,4,2011,Bihar
1.6,35.2,65.7,5,2011,Bihar
108.9,31.0,70.1,6,2011,Bihar
120.2,27.5,75.6,7,2011,Bihar
64.1,26.1,70.4,8,2011,Bihar
56.6,26.0,68.9,9,2011,Bihar
2.9,25.7,66.2,10,2011,Bihar
1.6,18.4,71.3,11,2011,Bihar
1.0,17.3,67.5,12,2011,Bihar
1.1,15.5,78.9,1,2012,Bihar
0.4,19.1,68.5,2,2012,Bihar
0.6,28.9,67.5,3,2012,Bihar
0.7,36.3,59.7,4,2012,Bihar
1.7,35.4,61.4,5,2012,Bihar
113.4,32.7,65.0,6,2012,Bihar
90.5,27.4,76.0,7,2012,Bihar
40.4,27.3,67.7,8,2012,Bihar
36.8,27.2,64.0,9,2012,Bihar
3.8,23.7,68.3,10,2012,Bihar
0.9,20.2,78.1,11,2012,Bihar
1.6,16.6,71.8,12,2012,Bihar
1.4,15.0,73.2,1,2013,Bihar
1.7,20.4,72.0,2,2013,Bihar
3.2,28.7,68.9,3,2013,Bihar
0.6,36.4,66.0,4,2013,Bihar
3.1,36.3,67.4,5,2013,Bihar
73.7,33.3,69.8,6,2013,Bihar
90.1,28.4,71.0,7,2013,Bihar
154.7,28.5,72.2,8,2013,Bihar
47.1,26.3,72.2,9,2013,Bihar
0.7,25.6,65.1,10,2013,Bihar
2.3,19.1,70.8,11,2013,Bihar
3.2,17.8,72.0,12,2013,Bihar
0.3,17.2,70.7,1,2014,Bihar
1.1,19.7,71.9,2,2014,Bihar
1.4,30.2,63.8,3,2014,Bihar
0.2,35.3,69.1,4,2014,Bihar
1.8,36.2,66.2,5,2014,Bihar
40.4,34.2,63.5,6,2014,Bihar
186.0,27.2,70.7,7,2014,Bihar
90.8,25.8,72.0,8,2014,Bihar
58.3,24.8,72.9,9,2014,Bihar
1.4,26.1,71.7,10,2014,Bihar
1.1,19.9,71.0,11,2014,Bihar
1.1,17.7,75.4,12,2014,Bihar
2.7,16.0,73.7,1,2015,Bihar
1.0,21.3,69.3,2,2015,Bihar
5.7,31.4,63.0,3,2015,Bihar
1.6,34.6,66.9,4,2015,Bihar
1.2,38.0,59.5,5,2015,Bihar
38.1,34.6,66.9,6,2015,Bihar
97.6,28.9,66.7,7,2015,Bihar
99.0,28.3,67.1,8,2015,Bihar
13.2,28.0,73.0,9,2015,Bihar
2.4,24.9,69.6,10,2015,Bihar
2.4,21.9,67.3,11,2015,Bihar
0.9,17.7,73.8,12,2015,Bihar
0.7,17.4,72.3,1,2016,Bihar
3.6,20.7,70.3,2,2016,Bihar
1.6,30.4,61.3,3,2016,Bihar
0.4,35.3,67.7,4,2016,Bihar
1.3,34.8,63.9,5,2016,Bihar
101.7,32.3,70.9,6,2016,Bihar
47.8,28.0,66.6,7,2016,Bihar
36.4,27.2,66.7,8,2016,Bihar
20.9,27.8,66.8,9,2016,Bihar
1.5,25.1,68.0,10,2016,Bihar
1.9,21.5,66.3,11,2016,Bihar
0.2,18.9,74.3,12,2016,Bihar
4.6,15.5,74.0,1,2017,Bihar
4.0,19.1,74.3,2,2017,Bihar
1.3,28.6,67.2,3,2017,Bihar
1.7,36.0,59.7,4,2017,Bihar
1.0,34.6,60.8,5,2017,Bihar
6.3,30.7,68.4,6,2017,Bihar
111.7,28.2,70.3,7,2017,Bihar
47.1,25.0,70.0,8,2017,Bihar
31.2,25.0,74.8,9,2017,Bihar
0.4,24.6,68.7,10,2017,Bihar
1.4,18.9,68.2,11,2017,Bihar
2.0,16.0,76.6,12,2017,Bihar
6.5,15.0,71.2,1,2018,Bihar
0.5,20.0,78.3,2,2018,Bihar
3.4,28.8,67.2,3,2018,Bihar
1.5,34.9,63.4,4,2018,Bihar
2.4,35.8,57.4,5,2018,Bihar
150.1,31.2,70.2,6,2018,Bihar
128.9,28.3,70.4,7,2018,Bihar
79.3,26.7,64.8,8,2018,Bihar
113.8,26.5,71.3,9,2018,Bihar
1.7,23.6,70.1,10,2018,Bihar
4.6,18.3,72.1,11,2018,Bihar
3.0,15.8,75.5,12,2018,Bihar
4.4,16.5,76.3,1,2019,Bihar
1.2,21.0,71.9,2,2019,Bihar
0.6,29.3,63.2,3,2019,Bihar
0.9,36.3,62.8,4,2019,Bihar
6.6,37.2,64.7,5,2019,Bihar
114.1,32.8,71.5,6,2019,Bihar
54.8,29.2,68.2,7,2019,Bihar
87.6,28.1,71.2,8,2019,Bihar
102.4,27.6,70.2,9,2019,Bihar
